Pair_ID,num_nodes,num_edges,density,is_connected,avg_clustering,transitivity,assortativity,max_degree,min_degree,avg_degree,avg_betweenness,avg_closeness,diameter,radius,avg_is_ligand,num_unique_residues,residue_ALA_count,residue_ARG_count,residue_ASN_count,residue_ASP_count,residue_CYS_count,residue_GLN_count,residue_GLU_count,residue_GLY_count,residue_HIS_count,residue_ILE_count,residue_LEU_count,residue_LYS_count,residue_MET_count,residue_PHE_count,residue_PRO_count,residue_SER_count,residue_THR_count,residue_TRP_count,residue_TYR_count,residue_VAL_count,node_type_1_count,node_type_2_count,node_type_4_count,node_type_5_count,node_type_6_count,node_type_7_count,node_type_8_count,node_type_10_count,node_type_16_count,node_type_17_count,node_type_32_count,node_type_33_count,node_type_34_count,node_type_36_count,node_type_38_count,node_type_39_count,avg_edge_distance,min_edge_distance,max_edge_distance,edge_type_128_count,edge_type_256_count,edge_type_384_count,edge_type_512_count,edge_type_1024_count,edge_type_1152_count,edge_type_1536_count,edge_type_1664_count,edge_type_2048_count,edge_type_2560_count,Label_gt_0,Label_gt_1pct,Label_gt_2pct,Label_gt_3pct,Label_gt_4pct,Label_gt_5pct,Label_gt_6pct,Label_gt_7pct,Label_gt_8pct,Label_gt_9pct,Label_gt_10pct,Label
50,6,5,0.3333333333333333,1,0.0,0.0,-1.0,5,1,1.6666666666666667,0.16666666666666666,0.6296296296296297,2,1,0.8333333333333334,2,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,4.115476758475887,2.3658931657707205,5.717877413135183,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
52,7,7,0.3333333333333333,1,0.0,0.0,-0.6065573770491793,4,1,2.0,0.18095238095238095,0.544824223395652,3,2,0.5714285714285714,4,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,1,1,0,0,0,0,0,4.274563749497881,2.76573209758306,5.664312469977406,0,0,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
56,17,18,0.1323529411764706,1,0.0,0.0,-0.4375000000000002,6,1,2.1176470588235294,0.1411764705882353,0.3324816294156245,6,3,0.47058823529411764,8,0,4,0,2,0,0,4,0,0,0,0,2,0,0,1,2,1,1,0,0,3,0,2,0,0,0,0,0,5,1,3,0,0,3,0,0,4.3671060581339605,2.474941182419433,5.972610499649819,0,0,0,5,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
64,6,5,0.3333333333333333,1,0.0,0.0,-1.0,5,1,1.6666666666666667,0.16666666666666666,0.6296296296296297,2,1,0.16666666666666666,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3.64627289734738,3.4682091085101434,3.7733683975634307,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,17,18,0.1323529411764706,1,0.0,0.0,-0.4375000000000002,6,1,2.1176470588235294,0.1411764705882353,0.3324816294156245,6,3,0.5294117647058824,8,0,4,0,2,0,0,4,0,0,0,0,2,0,0,1,2,1,1,0,0,3,0,2,0,0,0,0,0,5,1,3,0,0,3,0,0,4.355661416827424,2.51172600943027,5.931360199670932,0,0,0,5,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
78,6,5,0.3333333333333333,1,0.0,0.0,-1.0,5,1,1.6666666666666667,0.16666666666666666,0.6296296296296297,2,1,0.8333333333333334,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3.630383849288471,3.494804785476969,3.7732577812283146,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,5,4,0.4,1,0.0,0.0,-1.0,4,1,1.6,0.2,0.6571428571428571,2,1,0.2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,4.9420946779029,4.326146554901107,5.947829154059061,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
89,8,16,0.5714285714285714,1,0.0,0.0,,4,4,4.0,0.07142857142857142,0.7,2,2,0.5,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4.560767783483199,3.00421057177092,5.8740657398090645,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,4,3,0.5,1,0.0,0.0,-0.4999999999999988,2,1,1.5,0.3333333333333333,0.625,3,2,0.5,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.721879724444531,3.657418286871404,3.787301404155686,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0
95,4,3,0.5,1,0.0,0.0,-1.0,3,1,1.5,0.25,0.7000000000000001,2,1,0.25,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,4.97460787208455,4.599048947696322,5.24682559109008,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0
101,7,6,0.2857142857142857,1,0.0,0.0,-0.49999999999999944,4,1,1.7142857142857142,0.21904761904761902,0.5019980019980019,4,2,0.42857142857142855,2,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,5.149897268815681,4.103224325550603,5.871110738114632,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
104,8,8,0.2857142857142857,1,0.0,0.0,-0.4444444444444444,4,1,2.0,0.1964285714285714,0.478698752228164,4,2,0.375,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3.638879359914742,3.5259828715489365,3.795685505958857,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,6,5,0.3333333333333333,1,0.0,0.0,-0.7391304347826096,4,1,1.6666666666666667,0.21666666666666667,0.5625,3,2,0.3333333333333333,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,5.068266578231173,4.274913271633224,5.942565157883522,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
109,4,3,0.5,1,0.0,0.0,-1.0,3,1,1.5,0.25,0.7,2,1,0.25,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,3.5154687487330705,2.551473060146345,4.681997777412054,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
112,6,5,0.3333333333333333,1,0.0,0.0,-0.250000000000004,2,1,1.6666666666666667,0.3333333333333333,0.4478114478114478,5,3,0.5,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,4.153709091961749,2.506153883390277,5.856805042852557,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,6,5,0.3333333333333333,1,0.0,0.0,-0.7391304347826096,4,1,1.6666666666666667,0.21666666666666667,0.5625,3,2,0.3333333333333333,2,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5.466794177954243,4.666401675145202,5.872628863067755,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
122,4,3,0.5,1,0.0,0.0,-1.0,3,1,1.5,0.25,0.7000000000000001,2,1,0.75,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,4.012412889797916,2.4577028921992508,5.383094282190058,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
125,9,10,0.2777777777777778,1,0.0,0.0,-0.6897506925207757,6,1,2.2222222222222223,0.1349206349206349,0.532646220881515,3,2,0.6666666666666666,4,0,4,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,5,0,0,0,0,0,4.869658249821994,2.929132490434258,5.989517522289334,0,0,0,1,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
127,5,4,0.4,1,0.0,0.0,-0.6666666666666666,3,1,1.6,0.26666666666666666,0.5822222222222223,3,2,0.4,3,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,3.178441704843917,2.5418230446396386,4.251444844738491,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
130,6,6,0.4,1,0.0,0.0,-0.09090909090909247,3,1,2.0,0.2333333333333333,0.5366855366855368,4,2,0.5,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,3.9451726485663077,2.6359494265151358,5.910838747923106,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,4,3,0.5,1,0.0,0.0,-0.4999999999999988,2,1,1.5,0.3333333333333333,0.625,3,2,0.5,3,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.5205649954694525,3.212160958634156,3.7695131501713472,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0
141,5,4,0.4,1,0.0,0.0,-0.6666666666666666,3,1,1.6,0.26666666666666666,0.5822222222222223,3,2,0.6,4,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,3.1949940074393375,2.6417980417084794,4.216124446787631,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
164,11,11,0.2,1,0.0,0.0,-0.6673684210526317,6,1,2.0,0.1393939393939394,0.46071428571428574,4,2,0.6363636363636364,2,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,2,0,1,0,0,1,0,2,3.61518812127059,2.392519432116289,5.3075000469426845,4,0,0,1,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
169,8,7,0.25,1,0.0,0.0,-0.2352941176470586,3,1,1.75,0.23809523809523808,0.4319760101010101,5,3,0.5,4,0,3,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,3,0,0,0,0,0,5.084456990297663,2.8895637259619154,5.987415645556751,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
176,4,3,0.5,1,0.0,0.0,-1.0,3,1,1.5,0.25,0.7,2,1,0.75,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.6632686776651835,3.626009020224169,3.7083449771007664,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
177,8,9,0.32142857142857145,1,0.0,0.0,-0.6822429906542058,4,1,2.25,0.1607142857142857,0.5276635129576306,4,2,0.375,2,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,2,0,0,4.135546227823536,2.410549937142733,5.687095998860436,1,0,0,1,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
180,5,4,0.4,1,0.0,0.0,-0.6666666666666666,3,1,1.6,0.26666666666666666,0.5822222222222223,3,2,0.4,3,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,4.719570973384338,3.4978045101808077,5.987332250345128,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
184,9,13,0.3611111111111111,1,0.0,0.0,-0.5402843601895733,5,1,2.888888888888889,0.11904761904761904,0.5620198247649228,3,2,0.5555555555555556,2,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,4.391366282977802,2.8114937221858143,5.684599739330153,0,0,0,0,5,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0
190,8,13,0.4642857142857143,1,0.0,0.0,-0.44444444444444586,4,1,3.25,0.10714285714285712,0.6234375,3,2,0.5,2,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,1,0,0,4.28866209266221,2.8422135194252984,5.955456248046545,0,0,0,0,5,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0
191,4,3,0.5,1,0.0,0.0,-1.0,3,1,1.5,0.25,0.7,2,1,0.25,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.5637831908325155,3.4512093261356585,3.746497923151605,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
202,4,3,0.5,1,0.0,0.0,-0.4999999999999988,2,1,1.5,0.3333333333333333,0.625,3,2,0.5,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.507493344156744,3.2843021822449523,3.655598213422927,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0
213,4,3,0.5,1,0.0,0.0,-1.0,3,1,1.5,0.25,0.7000000000000001,2,1,0.75,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.408670728062473,3.195147660042422,3.760124662035375,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
222,4,3,0.5,1,0.0,0.0,-0.4999999999999988,2,1,1.5,0.3333333333333333,0.625,3,2,0.5,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.55574799482074,3.3805269762861228,3.6477299033077526,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0
226,5,6,0.6,1,0.0,0.0,-1.0,3,2,2.4,0.13333333333333336,0.72,2,2,0.6,3,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,4.551324781654605,3.446547776974035,5.623175365819855,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0
229,20,38,0.2,1,0.0,0.0,0.11894007828967004,7,1,3.8,0.09970760233918127,0.37324109367714126,7,4,0.45,4,0,14,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,1,14,0,0,0,0,0,5.331668790242409,2.7793696354464497,5.965875675876912,0,0,0,1,18,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
231,4,3,0.5,1,0.0,0.0,-1.0,3,1,1.5,0.25,0.7,2,1,0.75,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.5831699577677014,3.3835884008873864,3.7953585421816856,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
236,6,5,0.3333333333333333,1,0.0,0.0,-0.6666666666666673,3,1,1.6666666666666667,0.2833333333333334,0.4900793650793651,4,2,0.3333333333333333,4,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,4.476226602864305,2.6388433315875393,5.962207607266888,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
240,6,8,0.5333333333333333,1,0.0,0.0,-1.0,4,2,2.6666666666666665,0.1166666666666667,0.6944444444444445,2,2,0.6666666666666666,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,3.140916290795888,2.6266407068413824,4.0913087448032055,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0
242,21,34,0.1619047619047619,1,0.0,0.0,-0.015127388535033384,6,1,3.238095238095238,0.10325814536340851,0.3512316808718227,6,3,0.42857142857142855,4,0,12,0,5,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,11,0,0,2,0,0,4.82472875505926,2.687054497777561,5.902146388083511,0,0,0,2,11,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
245,11,17,0.3090909090909091,1,0.0,0.0,-0.20948616600790881,5,2,3.090909090909091,0.12323232323232322,0.4863801085655856,5,3,0.45454545454545453,2,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,0,0,1,0,0,4.775425731547597,2.8623107841274495,5.767496562465868,0,0,0,0,4,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0
246,6,8,0.5333333333333333,1,0.0,0.0,-1.0,4,2,2.6666666666666665,0.1166666666666667,0.6944444444444445,2,2,0.6666666666666666,2,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,5.111824342352655,4.521916382481181,5.694737198827514,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0
247,5,4,0.4,1,0.0,0.0,-0.6666666666666666,3,1,1.6,0.26666666666666666,0.5822222222222223,3,2,0.4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3.7059064770632713,3.652340469272818,3.777970258417592,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
250,5,4,0.4,1,0.0,0.0,-0.6666666666666666,3,1,1.6,0.26666666666666666,0.5822222222222222,3,2,0.6,4,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3.545144617000785,3.4161078485443137,3.5967411113685155,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
251,6,8,0.5333333333333333,1,0.0,0.0,-1.0,4,2,2.6666666666666665,0.1166666666666667,0.6944444444444445,2,2,0.6666666666666666,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,3.594300784490791,2.5847301769408055,4.7049326692691285,0,0,0,0,0,0,0,0,7,1,1,1,1,0,0,0,0,0,0,0,0,0
255,5,4,0.4,1,0.0,0.0,-0.6666666666666666,3,1,1.6,0.26666666666666666,0.5822222222222221,3,2,0.4,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5.189304500361976,4.303981613157022,5.666270703951693,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,6,8,0.5333333333333333,1,0.0,0.0,-1.0,4,2,2.6666666666666665,0.1166666666666667,0.6944444444444445,2,2,0.3333333333333333,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,3.923209491646463,2.859388018824066,5.13783473060931,0,0,0,0,0,0,0,0,7,1,1,1,1,0,0,0,0,0,0,0,0,0
262,6,8,0.5333333333333333,1,0.0,0.0,-1.0,4,2,2.6666666666666665,0.11666666666666668,0.6944444444444445,2,2,0.6666666666666666,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,4.381250451794161,2.8878413217654084,5.758136835916392,0,0,0,0,0,0,0,0,7,1,1,1,1,0,0,0,0,0,0,0,0,0
265,5,4,0.4,1,0.0,0.0,-0.3333333333333333,2,1,1.6,0.3333333333333333,0.5219047619047619,4,2,0.4,2,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,5.658742338541944,5.356862728096991,5.967517418531133,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
269,8,15,0.5357142857142857,1,0.0,0.0,-0.25000000000001804,4,3,3.75,0.08333333333333334,0.6708333333333333,3,2,0.5,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4.40125529031077,2.7234733728431992,5.508464323083694,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,6,8,0.5333333333333333,1,0.0,0.0,-1.0,4,2,2.6666666666666665,0.11666666666666668,0.6944444444444445,2,2,0.3333333333333333,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,3.6930684131341365,2.6292258388353837,5.009371393377873,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0
275,8,16,0.5714285714285714,1,0.0,0.0,,4,4,4.0,0.07142857142857142,0.7,2,2,0.5,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4.416324139759238,3.942224530217768,5.182756402056499,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,8,13,0.4642857142857143,1,0.0,0.0,-0.44444444444444586,4,1,3.25,0.10714285714285712,0.6234375,3,2,0.5,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4.738220330899133,4.027864552409186,5.855258024402877,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,4,4,0.6666666666666666,1,0.0,0.0,,2,2,2.0,0.16666666666666666,0.75,2,2,0.5,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5.018070713830048,4.079087997837948,5.724112991382772,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
278,8,7,0.25,1,0.0,0.0,-0.4933333333333329,4,1,1.75,0.20238095238095238,0.4732638888888889,4,2,0.5,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5.331226338993952,4.284854569542604,5.97542238966336,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,6,8,0.5333333333333333,1,0.0,0.0,-1.0,4,2,2.6666666666666665,0.1166666666666667,0.6944444444444445,2,2,0.3333333333333333,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,4.322191179626155,2.6452964155571865,5.953482598999406,0,0,0,0,0,0,0,0,7,1,1,1,1,0,0,0,0,0,0,0,0,0
281,4,3,0.5,1,0.0,0.0,-1.0,3,1,1.5,0.25,0.7000000000000001,2,1,0.25,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,4.463722370423841,2.8252350829533177,5.405604150338449,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
282,4,3,0.5,1,0.0,0.0,-0.4999999999999988,2,1,1.5,0.3333333333333333,0.625,3,2,0.5,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4.838953752179804,3.6878026463568236,5.437003936749446,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
284,4,3,0.5,1,0.0,0.0,-1.0,3,1,1.5,0.25,0.7000000000000001,2,1,0.75,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,4.397170438290371,2.7290953822230732,5.2501430680965155,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
288,6,8,0.5333333333333333,1,0.0,0.0,-1.0,4,2,2.6666666666666665,0.1166666666666667,0.6944444444444445,2,2,0.6666666666666666,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,4.186030148608298,2.711491895946324,5.593244529364556,0,0,0,0,0,0,0,0,7,1,1,1,1,0,0,0,0,0,0,0,0,0
294,4,3,0.5,1,0.0,0.0,-1.0,3,1,1.5,0.25,0.7000000000000001,2,1,0.25,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.5295375867403096,3.204956475627398,3.7387339879832924,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
298,8,7,0.25,1,0.0,0.0,-0.33333333333333387,3,1,1.75,0.2857142857142857,0.3859107905982906,6,3,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,3.6479963302854523,3.454146805772215,3.7727420796135167,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,6,7,0.4666666666666667,1,0.0,0.0,-0.8666666666666683,4,1,2.3333333333333335,0.15,0.638888888888889,3,2,0.3333333333333333,3,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,5.084549167149599,3.7793223463985415,5.901089079781027,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0
308,12,12,0.18181818181818182,1,0.0,0.0,-0.5000000000000007,3,1,2.0,0.21212121212121213,0.3336834733893557,7,4,0.5,2,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,5.098804811460803,4.158036972286117,5.996463235014801,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
313,6,7,0.4666666666666667,1,0.0,0.0,-0.8666666666666683,4,1,2.3333333333333335,0.15,0.638888888888889,3,2,0.6666666666666666,3,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,5.082683064836426,3.775081729406381,5.9017040326120265,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0
